StationID	Date	Hour	Observation	GSM0p50	GFS	IFS
48327	20171002	12	0	5.9	0	4.3
48327	20171003	12	13	7.5	0	3.3
48327	20171004	12	10	8.3	0	8.9
48327	20171006	12	30.1	11.4	0	9.1
48327	20171007	12	0	11.9	0	0.8
48327	20171008	12	2.6	21.4	0	9.4
48327	20171010	12	0	18.4	0.2	7
48327	20171012	12	3.2	10.3	0	4.6
48327	20171013	12	0	10.2	0	5.5
48327	20171014	12	0	2.7	0	2.7
48327	20171015	12	8.2	0	0	2.2
48327	20171016	12	0.5	2.9	0.2	6.6
48327	20171017	12	9.5	2.8	0	5
48327	20171018	12	7.2	10.1	4.9	2.9
48327	20171019	12	0	6.8	0	2.8
48327	20171020	12	23	2	0	0.5
48327	20171021	12	0	1	0	1.7
48327	20171022	12	0	10.7	0	4.1
48327	20171023	12	0	9.4	0.9	13.3
48327	20171024	12	4	5.1	17.4	6.4
48327	20171025	12	3	0.3	0	0
48327	20171026	12	0	0	0	0.1
48327	20171027	12	9	0	0	0.6
48327	20171028	12	0	0.2	0.7	0.7
48327	20171029	12	0	0	0	1.9
48327	20171030	12	0	0.1	0	1.4
48327	20171031	12	0	0.1	0	0
48327	20171101	12	0	0	0	0
48327	20171102	12	0	0.1	0	0.9
48327	20171103	12	0	0	0	0.5
48327	20171104	12	0	0	0	0
48327	20171105	12	0	0	0	0.8
48327	20171106	12	0	1.2	0	9.3
48327	20171107	12	0.2	0.1	0	1.9
48327	20171109	12	0	2.3	0	0
48327	20171110	12	0	4.3	0.1	0.1
48327	20171111	12	0	5.3	0.1	2.2
48327	20171112	12	9	0.5	0	0.2
48327	20171113	12	0	0.7	0	0.6
48327	20171114	12	0	3.3	0	0.3
48327	20171115	12	0	0.1	0	1.4
48327	20171116	12	7	0	0	0.1
48327	20171117	12	0	0	0	0.2
48327	20171118	12	0	0	0	0
48327	20171119	12	0	0.3	0	0.9
48327	20171120	12	0	2.6	0	2.7
48327	20171121	12	2	0.2	14.2	1.5
48327	20171122	12	0	1	0	2.7
48327	20171123	12	0	7.1	3.6	20.1
48327	20171124	12	1	3.4	7.1	5.6
48327	20171125	12	0	0	0.6	0
48327	20171126	12	0	0	0	0
48327	20171127	12	0	0	0	0.1
48327	20171128	12	0	0	0	0
48327	20171130	12	0	0	0	0
48327	20171201	12	0	0	0	0
48327	20171202	12	0	0	0	0.1
48327	20171203	12	0	0	0	0
48327	20171204	12	0	0	0	0
48327	20171205	12	0	0	0	0
48327	20171206	12	0	0	0	0
48327	20171207	12	0	0	0	0
48327	20171208	12	0	0	0	0.1
48327	20171209	12	0	0	0.1	2.1
48327	20171210	12	0	0	0	3.8
48327	20171211	12	0	0	0.1	3.8
48327	20171212	12	0	0.2	0	0.9
48327	20171213	12	0	0	0	0.2
48327	20171214	12	0	0	0	0
48327	20171215	12	0	0	0	0.2
48327	20171216	12	0	0	0.1	0.1
48327	20171218	12	0	0	0	0
48327	20171220	12	0	0	0	0
48327	20171221	12	0	0	0	0
48327	20171222	12	0	0	0	0
48327	20171223	12	0	0	0	0
48327	20171224	12	0	0	0	0
48327	20171225	12	0	0	0	0
48327	20171226	12	0	0	0	0
48327	20171227	12	9.7	11.2	0.4	5.2
48327	20171228	12	10	2.7	0.6	10.9
48327	20171229	12	1	0	0	3.2
48327	20171230	12	0	0	0	0
48455	20170706	12	43	5.9	8.3	9.4
48455	20170707	12	8	3.3	2.4	0.5
48455	20170708	12	13	6.8	5.3	0.2
48455	20170709	12	0	5.1	5.4	2.1
48455	20170710	12	11.1	8.8	5.3	5.5
48455	20170711	12	0	9.4	5.5	5.1
48455	20170712	12	61	15.4	2.8	7.1
48455	20170713	12	9	6.3	17	6
48455	20170714	12	0	13.4	3.2	6.9
48455	20170715	12	0	7.3	5.8	3.3
48455	20170716	12	7	10	18.2	12.7
48455	20170718	12	0	17.5	26.1	8
48455	20170719	12	16	16.3	28.9	9.2
48455	20170722	12	0	12.9	17.7	13.7
48455	20170724	12	89.4	17.3	0.6	8.6
48455	20170725	12	0.2	24.3	1.8	13.9
48455	20170726	12	0	24.7	14	11.4
48455	20170727	12	0	12.1	18.1	5.3
48455	20170728	12	4	3.7	4.5	0.6
48455	20170729	12	2	11.7	1.7	8.5
48455	20170730	12	0	10.4	1.2	5.1
48455	20170731	12	0	7.5	0.4	6
48455	20170801	12	0	6.7	0.5	10.9
48455	20170802	12	0.5	6.2	0.7	10.6
48455	20170803	12	6	7	6.6	10.1
48455	20170804	12	9.4	3.6	3	12.2
48455	20170805	12	0	4.3	1	14
48455	20170806	12	2	7.5	2.8	4.5
48455	20170807	12	2	5.5	4.2	12.7
48455	20170808	12	10	4	5.6	3.8
48455	20170809	12	0.6	4.7	8.9	2.6
48455	20170810	12	0	2.3	1.1	1.2
48455	20170811	12	13.4	2.2	0.6	5.5
48455	20170812	12	0	4.2	0.6	1.8
48455	20170813	12	0	5.1	0.1	3.4
48455	20170814	12	0	6.7	5.4	8.1
48455	20170815	12	7	9.2	6.6	3.5
48455	20170816	12	2	4.1	4.6	16.3
48455	20170817	12	85	5.5	14.3	3.7
48455	20170818	12	28	10.7	13.7	10.6
48455	20170819	12	0	18.5	0.9	12.9
48455	20170820	12	0.8	22.9	53	7.6
48455	20170821	12	0	12.9	20.4	3.9
48455	20170824	12	16	3	1.2	19.9
48455	20170825	12	0	7.2	7.6	10.7
48455	20170826	12	1	17	10.4	14.2
48455	20170827	12	131	15.9	57	16.5
48455	20170828	12	17	7	31.5	9.7
48455	20170829	12	8	12.5	7.5	3.8
48455	20170830	12	0	14	10.1	5.6
48455	20170831	12	5	13.4	6.6	21.9
48455	20170902	12	12.9	15.3	2.4	5.9
48455	20170903	12	0	12.3	3.9	6.4
48455	20170904	12	0	9.5	1.1	3.5
48455	20170905	12	34	13.7	5.1	12.7
48455	20170906	12	102	12.5	6.2	5.8
48455	20170907	12	13	9.2	1.8	7.8
48455	20170908	12	0	11.7	0.4	1.2
48455	20170909	12	0	18.4	1.2	4.6
48455	20170910	12	23	4.8	4	5
48455	20170911	12	0	6.2	2.5	4
48455	20170912	12	7	2.9	1.8	9
48455	20170913	12	23	10.2	1.3	11.5
48455	20170914	12	0	17	3.7	5.6
48455	20170916	12	46	30.7	9.4	12.8
48455	20170917	12	4	14.2	25.5	3
48455	20170918	12	0	13.5	27.6	13.3
48455	20170919	12	0	2	23.7	1.7
48455	20170920	12	10	5.5	4.6	11.4
48455	20170921	12	3	10.3	13	10.1
48455	20170922	12	51	13.2	8.1	17.1
48455	20170923	12	45	31.4	6.7	10.4
48455	20170924	12	2	19.4	27.8	21.6
48455	20170925	12	0	17.3	23.7	6.1
48455	20170926	12	6	13	16.1	8.1
48455	20170930	12	2	16.4	15.1	8
48455	20171001	12	12	15	2.1	16.3
48455	20171002	12	24	13.5	12.7	12.5
48455	20171003	12	17	12.1	19.9	9.5
48455	20171004	12	13	21.7	48.6	19.7
48455	20171005	12	18.9	23	31.7	13.3
48455	20171006	12	0	15	8.2	21.5
48455	20171007	12	12	15.5	4.1	9.5
48455	20171008	12	0	24.7	47.8	12.5
48455	20171009	12	0	13.7	16.5	8.2
48455	20171011	12	19.5	18.2	0.3	5.1
48455	20171012	12	0	23.3	5.7	6.1
48455	20171013	12	22	17.6	11.8	12.3
48455	20171014	12	166.9	19.3	2.4	12.7
48455	20171015	12	2.1	10.3	12	14.3
48455	20171016	12	0	7.9	0.4	9.9
48455	20171017	12	49	7.9	6.4	19.1
48455	20171018	12	14	17.1	19.8	21.8
48455	20171019	12	0	8.9	8.3	5.4
48455	20171020	12	1	7.8	14	10
48455	20171021	12	55	18.7	10.9	7.5
48455	20171022	12	60.1	2.1	4.3	6.3
48455	20171023	12	9.9	4.5	9.1	19.2
48455	20171024	12	40	9.8	6.9	0.7
48455	20171025	12	5	3.9	19.7	0
48455	20171028	12	0	0	0.6	0.1
48455	20171029	12	0	0	5.9	0.1
48455	20171030	12	0	0	0	0
48455	20171031	12	0	0	0	0
48455	20171101	12	0	0	0	0
48455	20171102	12	0	0.5	8.1	5.1
48455	20171103	12	0	0	0.1	0
48455	20171104	12	0	0	0	0
48455	20171105	12	0.2	0	0.2	3.6
48455	20171106	12	0.1	8	8.1	5.4
48455	20171107	12	0	0	2.9	0
48455	20171108	12	0	0	11	0.2
48455	20171109	12	0	2.9	10	1.5
48455	20171110	12	0	5.2	9.7	0.6
48455	20171111	12	8	4.9	1.4	2.5
48455	20171112	12	0	10.3	7	0.3
48455	20171113	12	0	0.2	11.3	9.3
48455	20171114	12	0	0.1	4.8	6.1
48455	20171115	12	0	6	22.7	0.1
48455	20171117	12	0	8.2	0.2	5.2
48455	20171118	12	0	1.6	0.8	0.7
48455	20171119	12	5	0.8	15.8	4.4
48455	20171120	12	30	0	44.2	1.2
48455	20171121	12	0	16.3	22.7	30.7
48455	20171122	12	0	5.4	22	0.4
48455	20171125	12	0	0	0.4	0
48455	20171126	12	0	0	0	0
48455	20171127	12	0	0	0.3	0
48455	20171128	12	0	0	0.9	0
48455	20171129	12	0	0.5	0	0
48455	20171130	12	0	0	0	1.1
48455	20171201	12	0	1	0	0
48455	20171202	12	0	0	0.1	0
48455	20171203	12	0	0	0	0
48455	20171204	12	0	0	2.1	0
48455	20171205	12	0	0	4.7	0
48455	20171206	12	0	0	0	0
48455	20171207	12	0	0	0	0
48455	20171208	12	0	0	0	0
48455	20171209	12	0	0	0.1	0
48455	20171210	12	0	0	0	0
48455	20171211	12	0	0	0	0
48455	20171212	12	0	0	0	0.4
48455	20171213	12	4	0	1.2	0.6
48455	20171214	12	30	0	2.5	0.9
48455	20171215	12	0	0	0.4	0.4
48455	20171216	12	0.3	0	0.1	0
48455	20171217	12	0	0	0.1	0
48455	20171218	12	0	0	0	0
48455	20171219	12	0	0	0	0
48455	20171220	12	0	0	0	0
48455	20171221	12	0	0	0	0
48455	20171222	12	0	0	0	0
48455	20171223	12	0	0	0	0
48455	20171224	12	0	0	0	0
48455	20171225	12	0	0	0	0
48455	20171226	12	2.1	0	0.3	0.3
48455	20171227	12	14	9.1	5.2	5.9
48455	20171228	12	1	2.5	0.3	4.6
48455	20171229	12	0	0.1	0	0
48455	20171230	12	0	0	0	0.2
48894	20170706	12	0	8.8	2.9	7.2
48894	20170707	12	2	10.7	2.3	15.7
48894	20170708	12	0	4.1	7.4	10.1
48894	20170709	12	0	1.8	5.3	9.3
48894	20170710	12	4	1.1	4.2	25.9
48894	20170711	12	0.5	7.6	8.1	16.5
48894	20170712	12	9	11.3	2.6	38.4
48894	20170713	12	0	8.2	10.5	14.8
48894	20170714	12	0.2	11.3	11.5	24
48894	20170715	12	0	13.1	5.5	10.9
48894	20170716	12	6	12.9	6.6	22.8
48894	20170718	12	16	4	8.9	18.8
48894	20170719	12	2	6.5	2.2	4.8
48894	20170721	12	7	8.5	1.3	6.4
48894	20170722	12	2	9.5	8.9	5.1
48894	20170723	12	0	5.1	4.4	7
48894	20170724	12	2	9.5	11	16.1
48894	20170725	12	3	19	32.7	21.4
48894	20170726	12	5	14	21.5	5.9
48894	20170728	12	0	9.9	2.6	8.5
48894	20170729	12	2	11	10.3	5.2
48894	20170730	12	0.7	9.2	15.1	11.3
48894	20170731	12	2	6.9	10.3	19.1
48894	20170801	12	2	1.8	5.5	6.6
48894	20170802	12	4	2.8	13.8	5.6
48894	20170803	12	8	10	3.6	14.1
48894	20170804	12	9	12.5	1	17.8
48894	20170805	12	26	6.2	9.3	10.1
48894	20170806	12	0	4.6	10.1	7.2
48894	20170807	12	0	3.5	9.8	9.5
48894	20170808	12	0	0.5	10.6	4.1
48894	20170809	12	0.2	1.8	0.1	4.4
48894	20170810	12	13	1	2.4	2.6
48894	20170811	12	9	0.1	0.1	2.3
48894	20170812	12	0	5	8	4.2
48894	20170813	12	0.7	1.3	8.9	0.9
48894	20170814	12	63	2.3	6.6	21
48894	20170815	12	3	8	11	5.3
48894	20170816	12	1	5.5	10.8	9.6
48894	20170817	12	0	8.7	10.5	8
48894	20170818	12	7	12.9	10.6	17.8
48894	20170819	12	2	11.4	18.1	17.5
48894	20170820	12	0	2.6	19.5	2
48894	20170821	12	0	5.7	5.3	8.8
48894	20170822	12	5	12.5	2.5	21
48894	20170824	12	0	7.7	17.2	11.6
48894	20170825	12	0	15.4	8.2	14.9
48894	20170826	12	3	17	20.6	28.9
48894	20170827	12	29	12.3	19.1	21.1
48894	20170828	12	0	5.2	5.9	10.2
48894	20170829	12	0	6	7.8	8.2
48894	20170830	12	0	1	3.6	4.2
48894	20170831	12	0	0.1	0	1.2
48894	20170901	12	37	0.3	5.6	2
48894	20170902	12	0.3	11.9	2.9	1.4
48894	20170903	12	0	2.7	3.1	1.4
48894	20170904	12	0	2.2	7.9	0.8
48894	20170905	12	0	1.1	6	3.8
48894	20170906	12	0	0.5	0.3	1
48894	20170907	12	0	1.5	9	0.6
48894	20170908	12	0	4.1	0	1.7
48894	20170909	12	0	3.1	0.9	6.6
48894	20170910	12	0	2	0	1.9
48894	20170911	12	19	3.6	7.1	14.4
48894	20170912	12	0	10.4	0.7	5.1
48894	20170913	12	0	21.3	9.4	10.1
48894	20170914	12	75	0.5	8.6	13.6
48894	20170915	12	0	14.2	17.5	26.7
48894	20170916	12	14	10	13.1	13.7
48894	20170917	12	0	4	7.9	6
48894	20170918	12	70	8	16.9	12.3
48894	20170919	12	18	8	18.3	8.6
48894	20170920	12	12	13.5	12.3	16.9
48894	20170921	12	18	4.3	9.6	9.6
48894	20170922	12	30	16.2	23	7.1
48894	20170923	12	0.3	12.9	28.2	8.3
48894	20170924	12	6	7.9	13.5	12
48894	20170925	12	0	7.7	5.4	2.7
48894	20170926	12	4	2.2	15.4	6.6
48894	20170930	12	83	4.9	18.4	28.8
48894	20171001	12	36	8	0.9	5.9
48894	20171002	12	86	19.7	14.9	14.9
48894	20171003	12	11	20.3	24.1	10.6
48894	20171004	12	0	19.6	10.5	9.1
48894	20171005	12	18	6	3.4	7.2
48894	20171006	12	26	4.1	25.2	23.3
48894	20171007	12	23	20.8	29.7	11
48894	20171008	12	0	4.9	2.4	3.9
48894	20171009	12	5	4.1	2.6	2.9
48894	20171010	12	0	1.2	2.5	2.9
48894	20171011	12	0.3	4.3	3.7	4.7
48894	20171012	12	15	6.7	16.6	6.4
48894	20171013	12	38	10.4	6.5	6.9
48894	20171014	12	84	8.7	41.3	12.2
48894	20171016	12	1	8.2	21.4	8.9
48894	20171017	12	13	10.3	8.4	19.4
48894	20171018	12	15	8.8	0	9.1
48894	20171019	12	37	13.4	3.6	10.2
48894	20171020	12	0.8	23.8	12.3	0.3
48894	20171021	12	17	15.5	8.6	7.1
48894	20171022	12	0.2	27	11.5	5.9
48894	20171023	12	0	19.3	20.4	8.3
48894	20171024	12	0	20.7	9.6	3
48894	20171025	12	0	7.3	9	0
48894	20171026	12	0	8.4	16.9	3.6
48894	20171027	12	0	21.8	5.6	12.1
48894	20171028	12	0	15	3.9	8.2
48894	20171029	12	0	9.1	0.1	1
48894	20171030	12	0	1	0.2	2.3
48894	20171031	12	0	3.6	0.6	10.2
48894	20171101	12	0.2	11.7	0.9	5.6
48894	20171102	12	0	7.1	8.7	6.6
48894	20171103	12	0	0.7	0	0.3
48894	20171104	12	3	11	26	38.4
48894	20171105	12	1	20.1	22.4	13.2
48894	20171106	12	0	5.9	37.9	7.9
48894	20171107	12	0	18.3	10.8	7.6
48894	20171108	12	2	8	1.5	5.3
48894	20171109	12	3	10.5	2.3	3
48894	20171110	12	0	3.6	3.7	2.3
48894	20171111	12	0	6.6	0.6	3.1
48894	20171112	12	0	23.9	0.3	5.6
48894	20171113	12	0	3.5	5.7	10.8
48894	20171114	12	0	8.1	1	2.4
48894	20171115	12	2	4.1	0.6	6.8
48894	20171116	12	0	9.8	0.5	4.7
48894	20171117	12	0	0	0	0.1
48894	20171118	12	6	3	1.5	0.1
48894	20171119	12	36	17.6	24.6	15.6
48894	20171120	12	5	8.4	0	1.9
48894	20171121	12	0	5.4	0	1
48894	20171122	12	0	7.3	7.3	9.3
48894	20171123	12	0	15	0.8	1
48894	20171124	12	4	12.6	0	1.6
48894	20171125	12	0	5.6	4.5	3.6
48894	20171126	12	0	6.8	0.5	4.2
48894	20171127	12	0	4.9	0.7	3.1
48894	20171128	12	0	7.5	2.9	0.5
48894	20171129	12	7	13.1	4	5.8
48894	20171130	12	0	3.7	1.5	0.2
48894	20171201	12	0	3.8	0	0.4
48894	20171202	12	0	2.7	4	17.7
48894	20171203	12	0	3.1	0	4.5
48894	20171204	12	5	1.6	6.9	7.8
48894	20171205	12	0	12.6	9.5	6
48894	20171206	12	0	0.5	1.6	0.8
48894	20171207	12	0	0	3	6.6
48894	20171208	12	0	0	5.8	0.3
48894	20171209	12	0	0	0	0.1
48894	20171210	12	0	0	0	0
48894	20171211	12	0	0	0	0
48894	20171212	12	0	0	0	0.1
48894	20171213	12	27	0.1	0	0.9
48894	20171214	12	0	3.1	4.4	0.5
48894	20171215	12	17	11.5	12.4	0.1
48894	20171216	12	0	0.6	1.1	0.2
48894	20171217	12	0	0	0	0.1
48894	20171218	12	0	0	0.5	0
48894	20171219	12	0	0	0	0
48894	20171220	12	0	0	0	0
48894	20171221	12	0	0	13.9	4.5
48894	20171222	12	0	1.6	7.5	2.2
48894	20171223	12	0	0.4	1.6	5.4
48894	20171224	12	0	1.3	0	0.2
48894	20171225	12	7	0.4	2	10.1
48894	20171226	12	6	17.7	103.2	21
48894	20171227	12	0.4	11	4.8	13.9
48894	20171228	12	0	6.2	0.4	2.7
48894	20171229	12	0	7	0.3	4.1
48894	20171230	12	0	2.4	2.2	0.4
48940	20170706	12	2.2	8.6	1.2	16.4
48940	20170707	12	10.4	13.5	6.3	16.1
48940	20170708	12	5	26.5	13	29.1
48940	20170709	12	0.9	28.7	9.8	32.8
48940	20170710	12	0	29.5	4	5.8
48940	20170712	12	1.2	7.1	2.1	15.9
48940	20170713	12	5	6.5	2.3	26.1
48940	20170714	12	8	23.4	14.6	37.4
48940	20170715	12	28	25.2	8.1	19.5
48940	20170716	12	3	31.7	4	16.7
48940	20170719	12	0.5	36.7	39.1	24.2
48940	20170723	12	0.2	15.2	18.5	16.2
48940	20170724	12	0.8	15.8	10.1	4
48940	20170725	12	4	31.7	25.7	26.3
48940	20170726	12	9.6	37.8	26.5	39.1
48940	20170727	12	5.4	46.7	18.4	23.3
48940	20170730	12	6.2	19.1	0.2	8.1
48940	20170731	12	0	21	1.6	4.9
48940	20170801	12	0	4.7	11.6	20.7
48940	20170802	12	0.3	3	10.5	10
48940	20170804	12	0.1	18.5	24.1	6.7
48940	20170805	12	30.4	28.7	24.6	21.7
48940	20170807	12	1.2	10.5	2.4	9.9
48940	20170808	12	0	24.5	10.3	0.1
48940	20170809	12	15	13.7	8.4	0.5
48940	20170810	12	0	11.2	0	0.6
48940	20170811	12	0	2.8	0	0.6
48940	20170814	12	0	6.7	0	6
48940	20170815	12	2	14.4	1.5	9.6
48940	20170816	12	1	8	17.7	11.5
48940	20170817	12	55	9	6.6	5.3
48940	20170818	12	18	7.7	17.6	5.4
48940	20170819	12	4	7.6	15.5	7.7
48940	20170820	12	40	9.7	33.2	14.7
48940	20170822	12	0	2.5	7	3.3
48940	20170825	12	1	17	7.4	8.7
48940	20170826	12	10	6.2	28.1	10.8
48940	20170829	12	40.5	20	25.2	13
48940	20170830	12	10	22.5	17.1	12.3
48940	20170831	12	16	26.5	14.5	13.2
48940	20170901	12	6	17.6	17.5	12.6
48940	20170902	12	0	5.6	4.6	7.8
48940	20170903	12	0	13.3	15.5	17
48940	20170904	12	3	13.5	3.5	15.3
48940	20170905	12	3.5	13.6	19.7	20.1
48940	20170906	12	5	19.8	14.5	21.3
48940	20170907	12	0.5	19.1	0	15.8
48940	20170908	12	6.5	31.4	2	7.3
48940	20170910	12	5	22.8	0	2.9
48940	20170913	12	2	7.9	2.6	15.1
48940	20170914	12	0.8	0.9	6.5	1.1
48940	20170915	12	3	1.8	0	5.2
48940	20170918	12	7	10.2	11.7	1.9
48940	20170920	12	0	6.5	0.9	1.7
48940	20170921	12	4.9	9.5	12.4	8.9
48940	20170922	12	26	9.9	5.8	1.7
48940	20170923	12	3	2.8	14.2	10
48940	20170925	12	30	7.4	8.3	26.8
48940	20170926	12	0	23.5	11.9	6.7
48940	20170930	12	0	7.5	15.6	12.6
48940	20171003	12	1.3	4.8	22.5	4
48940	20171004	12	25	7.3	9.9	4.9
48940	20171007	12	11	3	16.6	13.1
48940	20171008	12	0	4.1	3.3	5.4
48940	20171013	12	0	18	9.1	8.1
48940	20171016	12	10	8	6.1	7.5
48940	20171017	12	9	17	6.2	4.6
48940	20171021	12	0	0	6.4	1.9
48940	20171022	12	0.4	0	13	14
48940	20171023	12	0	0.7	10.5	0.1
48940	20171029	12	0	0	0	0.4
48940	20171030	12	0	0	0	0
48940	20171106	12	0.2	7.2	3.3	2.4
48940	20171208	12	0	0	0	0
48940	20171213	12	0	0	0	0.6
48940	20171219	12	0	0	0	0
48940	20171227	12	7.1	23.5	10.8	8.4
48947	20170706	12	29.8	11.4	1.9	5.6
48947	20170707	12	71	11.6	1.1	3.2
48947	20170708	12	25	9.6	4.5	24.4
48947	20170710	12	0	3.1	6.4	2
48947	20170711	12	5	12.3	9.1	9.8
48947	20170713	12	3	1.5	2.6	7
48947	20170714	12	13	14.8	12.5	24.4
48947	20170715	12	36	16.7	5.9	11.9
48947	20170716	12	15	19	5.1	11.2
48947	20170723	12	4	16.4	7.5	14.4
48947	20170725	12	50	16.3	0.4	21.1
48947	20170726	12	131	23.2	4.5	52.8
48947	20170727	12	34	20.6	15.2	33.8
48947	20170728	12	15	16	10.4	6.4
48947	20170729	12	61	23.5	12	9.7
48947	20170730	12	7	23.2	1.3	10.2
48947	20170731	12	2	2.7	1.8	3.6
48947	20170802	12	0	0	5.3	0.4
48947	20170803	12	0	0.2	1.8	7.5
48947	20170804	12	0	1.5	6.9	5.4
48947	20170805	12	35	18.8	3.4	11.4
48947	20170807	12	0	2	0	7.6
48947	20170810	12	1	0.4	2.9	1
48947	20170811	12	0	0.3	0	1.9
48947	20170816	12	11	2.9	13.4	1.5
48947	20170818	12	0	10.2	2	6.2
48947	20170819	12	4	11.3	14.3	10
48947	20170820	12	30	11	5.9	8.3
48947	20170821	12	4	6	0.6	5.1
48947	20170822	12	0	2.4	0.3	1.3
48947	20170824	12	7	5.1	2	2.9
48947	20170825	12	0	7.1	6.1	7.5
48947	20170826	12	30	11.6	1	9.3
48947	20170827	12	21	17.5	4.3	12.5
48947	20170828	12	83	10	13.6	18.2
48947	20170830	12	0	22.3	42.4	24.3
48947	20170831	12	0	10.7	0	3.6
48947	20170902	12	61	6.2	15.4	9.7
48947	20170903	12	0	3.8	9.1	8.3
48947	20170905	12	0	5	3.5	4.9
48947	20170906	12	3	8.5	6.5	7.2
48947	20170907	12	29	3.8	1.2	7.1
48947	20170908	12	0	12.7	0.1	12
48947	20170915	12	68	2.7	2.1	16.4
48947	20170916	12	40	9	17.7	5.3
48947	20170920	12	44	6	0.1	1.1
48947	20170921	12	0	6.3	2	4.9
48947	20170922	12	0	7.6	10.9	0.5
48947	20170923	12	3	4	13.5	3
48947	20170924	12	47	26.3	28.6	8.1
48947	20170926	12	1	12	22.4	0.8
48947	20170930	12	0	9	15.4	24.4
48947	20171002	12	0	10.1	10	3.5
48947	20171003	12	0	6.1	21.3	5
48947	20171004	12	19	2.1	11.8	7.3
48947	20171006	12	0	11.6	8.4	6.8
48947	20171008	12	0	2.8	0	1.8
48947	20171010	12	4	11	22	14.3
48947	20171012	12	12	3.8	1.1	6.7
48947	20171013	12	0	10.2	2.2	0.7
48947	20171017	12	0	11	14.1	0.9
48947	20171021	12	0	0	0	0
48947	20171029	12	0	0	0	0
48947	20171030	12	0	0	0	0
48947	20171107	12	0	0	0.3	0
48947	20171208	12	0	0	0	0.1
48947	20171213	12	0	0	0	0
48947	20171216	12	0	0	0	0.1
48947	20171219	12	0	0	0	0
